,,prix_au_m2,count,min,max,nom_commune
78180.0,Appartement,3668.812383064382,67,2214.318181818182,5772.727272727273,Montigny-le-Bretonneux
78180.0,Maison,4656.313998049908,34,1639.344262295082,14750.0,Montigny-le-Bretonneux
78190.0,Appartement,2659.973726390179,44,898.876404494382,3960.0,Trappes
78190.0,Maison,4212.367208740053,10,2931.0344827586205,5761.363636363636,Trappes
78200.0,Appartement,2420.151873562977,109,897.4358974358975,5654.008438818565,Mantes-la-Jolie
78200.0,Maison,2629.089052677167,66,741.3793103448276,6410.25641025641,Mantes-la-Jolie
78210.0,Appartement,3605.6624604555004,58,1678.5714285714287,5878.787878787879,Saint-Cyr-l'École
78210.0,Maison,5820.417369214081,10,2385.135135135135,11142.857142857143,Saint-Cyr-l'École
78220.0,Appartement,5258.878473189004,63,1857.142857142857,10194.444444444445,Viroflay
78220.0,Maison,7480.664879022124,9,5395.6834532374105,10000.0,Viroflay
78230.0,Appartement,4196.524361197229,60,1219.6969696969697,8545.454545454546,Le Pecq
78230.0,Maison,5986.9165091443665,10,2809.5132743362833,9443.442622950819,Le Pecq
78240.0,Appartement,4086.075076977952,9,2915.7894736842104,5446.25,Chambourcy
78240.0,Maison,4664.482134998379,8,2287.4825174825173,7329.086419753086,Chambourcy
78250.0,Appartement,2507.5217361277128,52,789.4736842105264,4431.818181818182,Meulan-en-Yvelines
78250.0,Maison,2433.5294080614954,34,1025.8426966292134,4017.8571428571427,Tessancourt-sur-Aubette
78260.0,Appartement,3426.6337348980765,33,1930.6930693069307,4346.153846153846,Achères
78260.0,Maison,4278.596138012768,33,1408.4507042253522,13492.063492063493,Achères
78270.0,Appartement,2916.281860312341,12,1488.095238095238,6238.566666666667,Bonnières-sur-Seine
78270.0,Maison,1795.8309092366787,55,635.9836956521739,3777.777777777778,La Villeneuve-en-Chevrie
78280.0,Appartement,3832.6391347965045,51,2682.051282051282,5111.111111111111,Guyancourt
78280.0,Maison,4447.86678109415,15,1832.9166666666667,7003.909340659341,Guyancourt
78290.0,Appartement,4908.448507285916,25,1292.112676056338,6981.818181818182,Croissy-sur-Seine
78290.0,Maison,6793.167014471163,20,2829.2517006802723,11333.333333333334,Croissy-sur-Seine
78300.0,Appartement,3665.5667087674997,149,1468.75,6500.0,Poissy
78300.0,Maison,4478.9858140098595,28,839.2664509169364,9032.258064516129,Poissy
78310.0,Appartement,3029.178388856851,53,1294.1176470588234,6375.0,Maurepas
78310.0,Maison,3029.5541478128034,51,997.1830985915493,4813.802197802198,Maurepas
78320.0,Appartement,3471.194426033934,10,2589.8809523809523,4108.695652173913,La Verrière
78320.0,Maison,3405.3543273482396,25,1794.375,6779.661016949152,Le Mesnil-Saint-Denis
78330.0,Appartement,3224.457943814698,37,1277.7777777777778,5666.666666666667,Fontenay-le-Fleury
78330.0,Maison,4070.9941792275126,11,883.8777777777777,5404.761904761905,Fontenay-le-Fleury
78340.0,Appartement,3012.581911826425,35,1309.5238095238096,5412.0,Les Clayes-sous-Bois
78340.0,Maison,4640.282446476447,24,2444.4444444444443,15765.765765765766,Les Clayes-sous-Bois
78350.0,Appartement,3371.3513357449106,14,636.4583333333334,5476.5625,Jouy-en-Josas
78350.0,Maison,4946.968553364519,8,1236.0594795539034,10000.0,Les Loges-en-Josas
78360.0,Appartement,4096.229932503711,37,2702.7027027027025,6115.702479338843,Montesson
78360.0,Maison,4939.021019628646,18,1634.6153846153845,6501.0,Montesson
78370.0,Appartement,3117.5130752947034,79,1867.9245283018868,4820.51282051282,Plaisir
78370.0,Maison,3315.2844245561064,30,1820.8100558659219,4838.1578947368425,Plaisir
78380.0,Appartement,4200.3033612304425,36,1111.111111111111,8928.701923076924,Bougival
78380.0,Maison,5185.3939130047775,11,3170.6439393939395,10875.0,Bougival
78390.0,Appartement,3133.314782957814,70,1156.25,5896.2962962962965,Bois-d'Arcy
78390.0,Maison,4506.1876643412825,17,2529.7619047619046,8295.454545454546,Bois-d'Arcy
78400.0,Appartement,5001.542259047964,92,1731.1363636363637,7994.625,Chatou
78400.0,Maison,7144.064025528272,40,2326.530612244898,15294.117647058823,Chatou
78410.0,Appartement,2328.5125802260422,25,915.7764,4362.068965517241,Aubergenville
78410.0,Maison,3008.684035363611,32,1400.0,4533.333333333333,Aubergenville
78420.0,Appartement,4188.175023539046,32,690.8260869565217,6722.222222222223,Carrières-sur-Seine
78420.0,Maison,5679.0309688183515,26,3240.265486725664,9307.692307692309,Carrières-sur-Seine
78430.0,Appartement,4198.571216444378,14,3251.1009174311926,6500.0,Louveciennes
78430.0,Maison,6421.159282745804,6,2427.536231884058,15300.0,Louveciennes
78440.0,Appartement,2390.399359146997,8,1839.5061728395062,3139.5348837209303,Issou
78440.0,Maison,3027.071061891315,67,711.7768907563025,16966.666666666668,Fontenay-Saint-Père
78450.0,Appartement,3688.164663838577,10,1055.944055944056,5000.0,Villepreux
78450.0,Maison,3804.581383667511,27,1699.7767857142858,7627.118644067797,Chavenay
78460.0,Appartement,4053.7405457667196,6,3117.6470588235293,5545.217391304348,Chevreuse
78460.0,Maison,4029.662578346263,17,1857.142857142857,6000.0,Chevreuse
78470.0,Appartement,3863.3873713820417,5,2944.4444444444443,6333.333333333333,Saint-Rémy-lès-Chevreuse
78470.0,Maison,3935.2786182299988,16,1431.6239316239316,6755.102040816327,Saint-Rémy-lès-Chevreuse
78480.0,Appartement,2904.0166160279773,43,1547.6190476190477,5131.578947368421,Verneuil-sur-Seine
78480.0,Maison,4123.325404720372,28,1346.1538461538462,7540.816326530612,Verneuil-sur-Seine
78490.0,Appartement,3484.9454559597725,5,2523.809523809524,4245.2830188679245,Méré
78490.0,Maison,3275.280110867999,35,1616.3793103448277,6222.222222222223,Méré
78500.0,Appartement,3856.9234307186916,130,1023.5294117647059,9523.809523809523,Sartrouville
78500.0,Maison,5285.439276953519,97,2163.6382608695653,13281.25,Sartrouville
78510.0,Appartement,3147.124887234627,21,1194.0298507462687,4476.190476190476,Triel-sur-Seine
78510.0,Maison,3421.1930921797,28,846.1538461538462,6066.666666666667,Triel-sur-Seine
78520.0,Appartement,2179.296219655546,22,1267.605633802817,3086.6666666666665,Limay
78520.0,Maison,2696.730882341124,47,932.8703703703703,5082.168681318681,Limay
78530.0,Appartement,4628.319334556133,14,1997.597137014315,5875.0,Buc
78530.0,Maison,5419.346383712866,10,2450.3311258278145,7531.645569620253,Buc
78540.0,Appartement,3368.901364434049,9,1969.6969696969697,4189.189189189189,Vernouillet
78540.0,Maison,4169.291771870841,16,2128.099173553719,6701.030927835051,Vernouillet
78550.0,Appartement,3247.892263245198,19,833.3333333333334,5000.0,Bazainville
78550.0,Maison,2339.527390671852,23,938.2352941176471,5458.333333333333,Maulette
78560.0,Appartement,4329.46381200114,15,2265.625,5588.235294117647,Le Port-Marly
78560.0,Maison,4491.929945054945,2,4491.071428571428,4492.788461538462,Le Port-Marly
78570.0,Appartement,2961.238543719364,59,1111.764705882353,7082.608695652174,Andrésy
78570.0,Maison,3684.269359859437,50,1492.5925925925926,8089.772727272727,Andrésy
78580.0,Appartement,3082.8613491028746,4,2257.7115384615386,4803.571428571428,Bazemont
78580.0,Maison,2735.4168765326444,31,666.6666666666666,7328.571428571428,Bazemont
78590.0,Appartement,4725.168785759986,15,3478.2608695652175,6216.216216216216,Noisy-le-Roi
78590.0,Maison,4950.744511765765,12,4142.011834319526,6039.224137931034,Noisy-le-Roi
78600.0,Appartement,5508.433529520799,99,2016.6666666666667,11535.436893203883,Maisons-Laffitte
78600.0,Maison,6827.679929347078,43,1660.377358490566,10454.545454545454,Le Mesnil-le-Roi
78610.0,Appartement,3388.7109320019586,12,2000.0,4222.222222222223,Saint-Léger-en-Yvelines
78610.0,Maison,2963.0772564610834,30,1143.6170212765958,5166.666666666667,Le Perray-en-Yvelines
78620.0,Appartement,4764.0401352303425,10,3873.239436619718,6587.155963302752,L'Étang-la-Ville
78620.0,Maison,4397.451833455402,14,2287.581699346405,6696.078431372549,L'Étang-la-Ville
78630.0,Appartement,3818.3993282954275,10,2640.845070422535,4883.720930232558,Orgeval
78630.0,Maison,3860.898858114548,39,1372.5,8784.733333333334,Orgeval
78640.0,Appartement,3458.0333676698183,17,2201.3888888888887,4800.0,Villiers-Saint-Frédéric
78640.0,Maison,2859.006108135536,22,1151.2027491408935,4852.941176470588,Neauphle-le-Château
78650.0,Appartement,3041.697343587742,9,2053.3333333333335,4048.809523809524,Beynes
78650.0,Maison,3363.9903306257847,16,1688.3116883116884,4866.666666666667,Beynes
78660.0,Appartement,2666.3780663780663,3,2118.181818181818,3142.8571428571427,Ablis
78660.0,Maison,2470.1803597751264,26,928.5714285714286,5000.0,Saint-Martin-de-Bréthencourt
78670.0,Appartement,3918.619668954427,7,2526.315789473684,4891.6,Villennes-sur-Seine
78670.0,Maison,5653.424149391659,15,2358.490566037736,13044.247787610619,Villennes-sur-Seine
78680.0,Appartement,2810.842370413626,8,1168.9300411522634,4285.714285714285,Épône
78680.0,Maison,3039.2113817022337,18,1694.6902654867256,4642.857142857143,Épône
78690.0,Appartement,3230.2921197773658,16,1241.3793103448277,4602.5641025641025,Les Essarts-le-Roi
78690.0,Maison,2582.943940078544,26,1253.302752293578,4555.555555555556,Saint-Rémy-l'Honoré
78700.0,Appartement,3199.2202931703096,65,812.0,5388.888888888889,Conflans-Sainte-Honorine
78700.0,Maison,4190.199634839258,81,1190.765625,7042.2535211267605,Conflans-Sainte-Honorine
78710.0,Appartement,2587.4255952380954,4,2000.0,2968.75,Rosny-sur-Seine
78710.0,Maison,2576.065586555417,10,1151.0416666666667,4310.3448275862065,Rosny-sur-Seine
78711.0,Appartement,2548.678709476219,35,1520.5479452054794,3968.8888888888887,Mantes-la-Ville
78711.0,Maison,3219.0149516388897,43,960.0,9857.142857142857,Mantes-la-Ville
78720.0,Appartement,3928.1313775510207,2,2601.160714285714,5255.102040816327,Cernay-la-Ville
78720.0,Maison,3390.3907171815226,13,1013.5135135135135,9578.947368421053,Senlisse
78730.0,Appartement,2553.208303365296,11,1634.6153846153845,3909.090909090909,Saint-Arnoult-en-Yvelines
78730.0,Maison,2862.894780694102,34,1116.3522012578617,4662.1621621621625,Ponthévrard
78740.0,Appartement,1878.9782024310425,4,1516.6666666666667,2419.3548387096776,Vaux-sur-Seine
78740.0,Maison,2619.807574297784,31,826.7073170731708,4285.714285714285,Vaux-sur-Seine
78750.0,Appartement,3175.462536111623,3,1016.0427807486631,4602.298850574713,Mareil-Marly
78750.0,Maison,5484.450084633952,13,2261.3065326633164,11564.0,Mareil-Marly
78760.0,Appartement,3937.6642527209196,5,2943.157894736842,5588.235294117647,Jouars-Pontchartrain
78760.0,Maison,3255.4264366342636,24,1950.0,4420.289855072464,Jouars-Pontchartrain
78770.0,Appartement,2907.155797101449,2,2437.5,3376.8115942028985,Thoiry
78770.0,Maison,3492.8121733711473,14,1214.9532710280373,7037.037037037037,Goupillières
78780.0,Appartement,3301.1368224585394,7,2034.4827586206898,4405.666666666667,Maurecourt
78780.0,Maison,4292.976157745735,15,1663.5350318471337,8076.923076923077,Maurecourt
78790.0,Appartement,2687.4486852385403,6,2197.802197802198,3125.0,Septeuil
78790.0,Maison,2013.8885550251816,21,659.3406593406594,3834.862385321101,Septeuil
78800.0,Appartement,4466.750116337721,108,1050.0,6666.666666666667,Houilles
78800.0,Maison,5405.960144104872,67,1550.4166666666667,10048.387096774193,Houilles
78810.0,Maison,4141.742556033603,15,1840.7105263157894,7080.188679245283,Feucherolles
78820.0,Appartement,3039.893487978415,7,2000.0,4515.476190476191,Juziers
78820.0,Maison,2315.536153224524,14,799.0867579908676,4802.816901408451,Juziers
78830.0,Appartement,2686.3617021276596,2,2353.723404255319,3019.0,Bonnelles
78830.0,Maison,3338.5204914222454,12,1785.7142857142858,8259.574468085106,Bonnelles
78840.0,Appartement,3500.0,1,3500.0,3500.0,Freneuse
78840.0,Maison,1976.6920181038909,18,801.2048192771084,3703.703703703704,Moisson
78850.0,Appartement,4095.2380952380954,1,4095.2380952380954,4095.2380952380954,Thiverval-Grignon
78850.0,Maison,4409.090909090909,1,4409.090909090909,4409.090909090909,Thiverval-Grignon
78860.0,Appartement,4060.4629843561884,6,3576.969696969697,5527.027027027027,Saint-Nom-la-Bretèche
78860.0,Maison,5636.372223802377,17,1588.956043956044,13359.047619047618,Saint-Nom-la-Bretèche
78870.0,Appartement,3760.68808067843,11,2870.0,5187.5,Bailly
78870.0,Maison,2683.548850574713,2,734.1666666666666,4632.931034482759,Bailly
78890.0,Appartement,2941.176470588235,1,2941.176470588235,2941.176470588235,Garancières
78890.0,Maison,2904.8278766613726,7,1334.2953020134228,4202.898550724638,Garancières
78910.0,Appartement,1903.225806451613,1,1903.225806451613,1903.225806451613,Orgerus
78910.0,Maison,2667.6071933089315,26,1013.8888888888889,6744.186046511628,Tacoignières
78920.0,Appartement,2678.7007452580474,7,2181.818181818182,3333.3333333333335,Ecquevilly
78920.0,Maison,3181.707558594332,13,1623.3766233766235,4900.0,Ecquevilly
78930.0,Appartement,3215.0468253968256,2,2422.222222222222,4007.8714285714286,Guerville
78930.0,Maison,2667.1102721117722,20,964.2857142857143,4800.727272727273,Villette
78940.0,Appartement,4146.853002070394,3,2639.1304347826085,5396.666666666667,La Queue-les-Yvelines
78940.0,Maison,3103.2849281470035,8,555.5555555555555,5075.0,La Queue-les-Yvelines
78950.0,Appartement,3700.0,1,3700.0,3700.0,Gambais
78950.0,Maison,2557.7233743369325,9,1150.0,4033.157894736842,Gambais
78955.0,Appartement,3766.2536734529026,53,1536.231884057971,5092.0,Carrières-sous-Poissy
78955.0,Maison,3305.6094721843283,23,1542.857142857143,5324.468085106383,Carrières-sous-Poissy
78960.0,Appartement,4299.968859553291,19,2109.375,5720.0,Voisins-le-Bretonneux
78960.0,Maison,4076.2351165039963,16,2268.041237113402,5421.686746987952,Voisins-le-Bretonneux
78970.0,Appartement,2299.075704225352,2,1781.25,2816.9014084507044,Mézières-sur-Seine
78970.0,Maison,4396.484594840666,15,1040.2564102564102,14166.666666666666,Mézières-sur-Seine
78980.0,Appartement,2425.119174883238,4,1801.8,3414.6341463414633,Bréval
78980.0,Maison,2084.73381950042,21,965.2509652509652,4462.5,Longnes
78990.0,Appartement,2877.8049874724397,90,1170.7317073170732,8000.0,Élancourt
78990.0,Maison,3054.6037589644366,51,1749.25,4240.506329113924,Élancourt
79000.0,Appartement,2039.453050788032,153,625.0,3463.4146341463415,Niort
79000.0,Maison,1984.2776699823025,304,554.4354838709677,19277.10843373494,Niort
79100.0,Appartement,1311.8225422175858,9,800.0,2482.9113924050635,Thouars
79100.0,Maison,1130.2670353650553,125,512.6582278481013,2457.1428571428573,Thouars
79110.0,Maison,1116.631727675009,41,521.5827338129496,2422.6666666666665,Chef-Boutonne
79120.0,Maison,909.1042881639976,26,502.00803212851406,2115.3846153846152,Lezay
79130.0,Maison,1128.3178274248642,22,505.26143790849676,2500.0,Beugnon-Thireuil
79140.0,Appartement,571.4285714285714,1,571.4285714285714,571.4285714285714,Cerizay
79140.0,Maison,1180.437049948403,39,600.0,2361.7021276595747,Cerizay
79150.0,Appartement,602.4407530454042,2,511.9047619047619,692.9767441860465,Argentonnay
79150.0,Maison,1003.6383607028229,23,505.6179775280899,1756.3291139240507,Val en Vignes
79160.0,Appartement,903.030303030303,1,903.030303030303,903.030303030303,Ardin
79160.0,Maison,1393.378955253416,48,512.0481927710844,2833.3333333333335,Villiers-en-Plaine
79170.0,Maison,1048.2497625063554,20,571.4285714285714,1652.1739130434783,Ensigné
79180.0,Appartement,2236.537394854468,6,1964.2857142857142,2487.8048780487807,Chauray
79180.0,Maison,2098.6323388192645,27,555.5555555555555,3310.810810810811,Chauray
79190.0,Maison,991.1582993152064,30,503.6910994764398,2382.0,Alloinay
79200.0,Appartement,1309.6499147319255,18,520.0,2914.5135483870968,Parthenay
79200.0,Maison,1194.7142166292035,106,537.8151260504202,2817.8571428571427,Parthenay
79210.0,Appartement,587.5,1,587.5,587.5,Mauzé-sur-le-Mignon
79210.0,Maison,1394.710210573635,46,517.6470588235294,2666.6666666666665,Mauzé-sur-le-Mignon
79220.0,Maison,1364.6290160677513,28,535.7142857142857,4521.739130434783,Germond-Rouvre
79230.0,Maison,1683.4959795175791,63,586.9565217391304,2956.989247311828,Prahecq
79240.0,Maison,886.2843403226244,19,508.5549132947977,2242.9906542056074,Largeasse
79250.0,Maison,1155.8677028759744,22,531.3085483870967,1867.6136363636363,Nueil-les-Aubiers
79260.0,Maison,1754.1196805489787,36,523.8095238095239,7421.78125,La Crèche
79270.0,Appartement,1704.5454545454545,1,1704.5454545454545,1704.5454545454545,Frontenay-Rohan-Rohan
79270.0,Maison,1568.3895345635542,40,519.1256830601093,3158.5365853658536,Frontenay-Rohan-Rohan
79290.0,Maison,1125.2392110252508,22,514.2857142857143,2807.6923076923076,Loretz-d'Argenton
79300.0,Appartement,1471.718026187038,12,848.9024390243902,2324.561403508772,Bressuire
79300.0,Maison,1282.121039943048,93,517.2413793103449,3312.5,Boismé
79310.0,Maison,1226.067400958462,21,625.0,1940.2985074626865,Saint-Pardoux-Soutiers
79320.0,Maison,1130.9654992626508,31,530.625,4056.603773584906,Moncoutant-sur-Sèvre
79330.0,Maison,1174.5742629002282,14,546.218487394958,2365.1898734177216,Saint-Varent
79340.0,Appartement,1456.25,1,1456.25,1456.25,Les Forges
79340.0,Maison,1352.6754998914937,27,612.2448979591836,2184.782608695652,Fomperron
79350.0,Maison,1089.2376647558133,17,528.0373831775701,1724.7706422018348,Clessé
79360.0,Maison,1267.0273777582818,22,522.7272727272727,2500.0,Plaine-d'Argenson
79370.0,Appartement,671.6417910447761,1,671.6417910447761,671.6417910447761,Celles-sur-Belle
79370.0,Maison,1322.001763430096,44,564.9350649350649,2948.5148514851485,Celles-sur-Belle
79380.0,Maison,930.6888269060214,11,533.3333333333334,1559.3181818181818,La Forêt-sur-Sèvre
79390.0,Maison,1335.140916118467,14,521.7391304347826,4189.189189189189,La Ferrière-en-Parthenay
79400.0,Appartement,940.4504958502868,6,747.0930232558139,1164.5833333333333,Saint-Maixent-l'École
79400.0,Maison,1312.2715643348072,73,530.1204819277109,3041.304347826087,Azay-le-Brûlé
79410.0,Maison,1847.886171656788,48,582.010582010582,4413.280400000001,Saint-Gelais
79420.0,Maison,1219.8142264374062,18,562.5,5760.869565217391,Reffannes
79430.0,Maison,1016.0326043766227,7,516.8539325842696,1780.8219178082193,La Chapelle-Saint-Laurent
79440.0,Maison,896.3633553551705,8,538.4615384615385,1415.2380952380952,Courlay
79450.0,Maison,1266.31340512242,13,670.6349206349206,2170.1020408163267,Saint-Aubin-le-Cloud
79460.0,Maison,1742.0859884390609,13,728.6821705426356,3147.9605633802817,Magné
79500.0,Appartement,1688.774647887324,1,1688.774647887324,1688.774647887324,Melle
79500.0,Maison,1168.096675148975,36,583.3333333333334,2519.083969465649,Melle
79510.0,Maison,1793.9357271585397,11,706.5217391304348,3007.3529411764707,Coulon
